zipcode,timezone_id,rawoffset
49922,America/Detroit,-5.0
49925,America/Detroit,-5.0
49927,America/Detroit,-5.0
49929,America/Detroit,-5.0
49930,America/Detroit,-5.0
49931,America/Detroit,-5.0
49934,America/Detroit,-5.0
49935,America/Detroit,-5.0
49938,America/Detroit,-5.0
49942,America/Detroit,-5.0
49945,America/Detroit,-5.0
49946,America/Detroit,-5.0
49947,America/Detroit,-5.0
49948,America/Detroit,-5.0
49950,America/Detroit,-5.0
49952,America/Detroit,-5.0
49953,America/Detroit,-5.0
49955,America/Detroit,-5.0
49958,America/Detroit,-5.0
49959,America/Detroit,-5.0
49960,America/Detroit,-5.0
49961,America/Detroit,-5.0
49962,America/Detroit,-5.0
49963,America/Detroit,-5.0
49965,America/Detroit,-5.0
49967,America/Detroit,-5.0
49968,America/Detroit,-5.0
49969,America/Detroit,-5.0
49970,America/Detroit,-5.0
49971,America/Detroit,-5.0
50001,America/Chicago,-6.0
50002,America/Chicago,-6.0
50003,America/Chicago,-6.0
50005,America/Chicago,-6.0
50006,America/Chicago,-6.0
50007,America/Chicago,-6.0
50008,America/Chicago,-6.0
50009,America/Chicago,-6.0
50010,America/Chicago,-6.0
50011,America/Chicago,-6.0
50012,America/Chicago,-6.0
50014,America/Chicago,-6.0
50020,America/Chicago,-6.0
50021,America/Chicago,-6.0
50022,America/Chicago,-6.0
50023,America/Chicago,-6.0
50025,America/Chicago,-6.0
50026,America/Chicago,-6.0
50027,America/Chicago,-6.0
50028,America/Chicago,-6.0
50029,America/Chicago,-6.0
50032,America/Chicago,-6.0
50033,America/Chicago,-6.0
50034,America/Chicago,-6.0
50035,America/Chicago,-6.0
50036,America/Chicago,-6.0
50038,America/Chicago,-6.0
50039,America/Chicago,-6.0
50041,America/Chicago,-6.0
50042,America/Chicago,-6.0
50044,America/Chicago,-6.0
50046,America/Chicago,-6.0
50047,America/Chicago,-6.0
50048,America/Chicago,-6.0
50049,America/Chicago,-6.0
50050,America/Chicago,-6.0
50051,America/Chicago,-6.0
50052,America/Chicago,-6.0
50054,America/Chicago,-6.0
50055,America/Chicago,-6.0
50056,America/Chicago,-6.0
50057,America/Chicago,-6.0
50058,America/Chicago,-6.0
50060,America/Chicago,-6.0
50061,America/Chicago,-6.0
50062,America/Chicago,-6.0
50063,America/Chicago,-6.0
50064,America/Chicago,-6.0
50065,America/Chicago,-6.0
50066,America/Chicago,-6.0
50067,America/Chicago,-6.0
50068,America/Chicago,-6.0
50069,America/Chicago,-6.0
50070,America/Chicago,-6.0
50071,America/Chicago,-6.0
50072,America/Chicago,-6.0
50073,America/Chicago,-6.0
50074,America/Chicago,-6.0
50075,America/Chicago,-6.0
50076,America/Chicago,-6.0
50078,America/Chicago,-6.0
50101,America/Chicago,-6.0
50102,America/Chicago,-6.0
50103,America/Chicago,-6.0
50104,America/Chicago,-6.0
50105,America/Chicago,-6.0
50106,America/Chicago,-6.0
50107,America/Chicago,-6.0
50108,America/Chicago,-6.0
50109,America/Chicago,-6.0
50111,America/Chicago,-6.0
50112,America/Chicago,-6.0
50115,America/Chicago,-6.0
50116,America/Chicago,-6.0
50117,America/Chicago,-6.0
50118,America/Chicago,-6.0
50119,America/Chicago,-6.0
50120,America/Chicago,-6.0
50122,America/Chicago,-6.0
50123,America/Chicago,-6.0
50124,America/Chicago,-6.0
50125,America/Chicago,-6.0
50126,America/Chicago,-6.0
50127,America/Chicago,-6.0
50128,America/Chicago,-6.0
50129,America/Chicago,-6.0
50130,America/Chicago,-6.0
50131,America/Chicago,-6.0
50132,America/Chicago,-6.0
50133,America/Chicago,-6.0
50134,America/Chicago,-6.0
50135,America/Chicago,-6.0
50136,America/Chicago,-6.0
50138,America/Chicago,-6.0
50139,America/Chicago,-6.0
50140,America/Chicago,-6.0
50141,America/Chicago,-6.0
50142,America/Chicago,-6.0
50143,America/Chicago,-6.0
50144,America/Chicago,-6.0
50146,America/Chicago,-6.0
50147,America/Chicago,-6.0
50148,America/Chicago,-6.0
50149,America/Chicago,-6.0
50150,America/Chicago,-6.0
50151,America/Chicago,-6.0
50153,America/Chicago,-6.0
50154,America/Chicago,-6.0
50155,America/Chicago,-6.0
50156,America/Chicago,-6.0
50157,America/Chicago,-6.0
50158,America/Chicago,-6.0
50160,America/Chicago,-6.0
50161,America/Chicago,-6.0
50162,America/Chicago,-6.0
50163,America/Chicago,-6.0
50164,America/Chicago,-6.0
50165,America/Chicago,-6.0
50166,America/Chicago,-6.0
50167,America/Chicago,-6.0
50168,America/Chicago,-6.0
50169,America/Chicago,-6.0
50170,America/Chicago,-6.0
50171,America/Chicago,-6.0
50173,America/Chicago,-6.0
50174,America/Chicago,-6.0
50201,America/Chicago,-6.0
50206,America/Chicago,-6.0
50207,America/Chicago,-6.0
50208,America/Chicago,-6.0
50210,America/Chicago,-6.0
50211,America/Chicago,-6.0
50212,America/Chicago,-6.0
50213,America/Chicago,-6.0
50214,America/Chicago,-6.0
50216,America/Chicago,-6.0
50217,America/Chicago,-6.0
50218,America/Chicago,-6.0
50219,America/Chicago,-6.0
50220,America/Chicago,-6.0
50222,America/Chicago,-6.0
50223,America/Chicago,-6.0
50225,America/Chicago,-6.0
50226,America/Chicago,-6.0
50227,America/Chicago,-6.0
50228,America/Chicago,-6.0
50229,America/Chicago,-6.0
50230,America/Chicago,-6.0
50231,America/Chicago,-6.0
50232,America/Chicago,-6.0
50233,America/Chicago,-6.0
50234,America/Chicago,-6.0
50235,America/Chicago,-6.0
50236,America/Chicago,-6.0
50237,America/Chicago,-6.0
50238,America/Chicago,-6.0
50239,America/Chicago,-6.0
50240,America/Chicago,-6.0
50242,America/Chicago,-6.0
50243,America/Chicago,-6.0
50244,America/Chicago,-6.0
50246,America/Chicago,-6.0
50247,America/Chicago,-6.0
50248,America/Chicago,-6.0
50249,America/Chicago,-6.0
50250,America/Chicago,-6.0
50251,America/Chicago,-6.0
50252,America/Chicago,-6.0
50254,America/Chicago,-6.0
50255,America/Chicago,-6.0
50256,America/Chicago,-6.0
50257,America/Chicago,-6.0
50258,America/Chicago,-6.0
50261,America/Chicago,-6.0
50262,America/Chicago,-6.0
50263,America/Chicago,-6.0
50264,America/Chicago,-6.0
50265,America/Chicago,-6.0
50266,America/Chicago,-6.0
50268,America/Chicago,-6.0
50271,America/Chicago,-6.0
50272,America/Chicago,-6.0
50273,America/Chicago,-6.0
50274,America/Chicago,-6.0
50275,America/Chicago,-6.0
50276,America/Chicago,-6.0
50277,America/Chicago,-6.0
50278,America/Chicago,-6.0
50309,America/Chicago,-6.0
50310,America/Chicago,-6.0
50311,America/Chicago,-6.0
50312,America/Chicago,-6.0
50313,America/Chicago,-6.0
50314,America/Chicago,-6.0
50315,America/Chicago,-6.0
50316,America/Chicago,-6.0
50317,America/Chicago,-6.0
50319,America/Chicago,-6.0
50320,America/Chicago,-6.0
50321,America/Chicago,-6.0
50322,America/Chicago,-6.0
50323,America/Chicago,-6.0
50324,America/Chicago,-6.0
50325,America/Chicago,-6.0
50327,America/Chicago,-6.0
50401,America/Chicago,-6.0
50420,America/Chicago,-6.0
50421,America/Chicago,-6.0
50423,America/Chicago,-6.0
50424,America/Chicago,-6.0
50426,America/Chicago,-6.0
50428,America/Chicago,-6.0
50430,America/Chicago,-6.0
50431,America/Chicago,-6.0
50432,America/Chicago,-6.0
50433,America/Chicago,-6.0
50434,America/Chicago,-6.0
50435,America/Chicago,-6.0
50436,America/Chicago,-6.0
50438,America/Chicago,-6.0
50439,America/Chicago,-6.0
50440,America/Chicago,-6.0
50441,America/Chicago,-6.0
50444,America/Chicago,-6.0
50446,America/Chicago,-6.0
50447,America/Chicago,-6.0
50448,America/Chicago,-6.0
50449,America/Chicago,-6.0
50450,America/Chicago,-6.0
50451,America/Chicago,-6.0
50452,America/Chicago,-6.0
50453,America/Chicago,-6.0
50454,America/Chicago,-6.0
50455,America/Chicago,-6.0
50456,America/Chicago,-6.0
50457,America/Chicago,-6.0
50458,America/Chicago,-6.0
50459,America/Chicago,-6.0
50460,America/Chicago,-6.0
50461,America/Chicago,-6.0
50464,America/Chicago,-6.0
50465,America/Chicago,-6.0
50466,America/Chicago,-6.0
50467,America/Chicago,-6.0
50468,America/Chicago,-6.0
50469,America/Chicago,-6.0
50470,America/Chicago,-6.0
50471,America/Chicago,-6.0
50472,America/Chicago,-6.0
50473,America/Chicago,-6.0
50475,America/Chicago,-6.0
50476,America/Chicago,-6.0
50477,America/Chicago,-6.0
50478,America/Chicago,-6.0
50479,America/Chicago,-6.0
50480,America/Chicago,-6.0
50482,America/Chicago,-6.0
50483,America/Chicago,-6.0
50484,America/Chicago,-6.0
50501,America/Chicago,-6.0
50510,America/Chicago,-6.0
50511,America/Chicago,-6.0
50514,America/Chicago,-6.0
50515,America/Chicago,-6.0
50516,America/Chicago,-6.0
50517,America/Chicago,-6.0
50518,America/Chicago,-6.0
50519,America/Chicago,-6.0
50520,America/Chicago,-6.0
50521,America/Chicago,-6.0
50522,America/Chicago,-6.0
50523,America/Chicago,-6.0
50524,America/Chicago,-6.0
50525,America/Chicago,-6.0
50527,America/Chicago,-6.0
50528,America/Chicago,-6.0
50529,America/Chicago,-6.0
50530,America/Chicago,-6.0
50531,America/Chicago,-6.0
50532,America/Chicago,-6.0
50533,America/Chicago,-6.0
50535,America/Chicago,-6.0
50536,America/Chicago,-6.0
50538,America/Chicago,-6.0
50539,America/Chicago,-6.0
50540,America/Chicago,-6.0
50541,America/Chicago,-6.0
50542,America/Chicago,-6.0
50543,America/Chicago,-6.0
50544,America/Chicago,-6.0
50545,America/Chicago,-6.0
50546,America/Chicago,-6.0
50548,America/Chicago,-6.0
50551,America/Chicago,-6.0
50554,America/Chicago,-6.0
50556,America/Chicago,-6.0
50557,America/Chicago,-6.0
50558,America/Chicago,-6.0
50559,America/Chicago,-6.0
50560,America/Chicago,-6.0
50561,America/Chicago,-6.0
50562,America/Chicago,-6.0
50563,America/Chicago,-6.0
50565,America/Chicago,-6.0
50566,America/Chicago,-6.0
50567,America/Chicago,-6.0
50568,America/Chicago,-6.0
50569,America/Chicago,-6.0
50570,America/Chicago,-6.0
50571,America/Chicago,-6.0
50573,America/Chicago,-6.0
50574,America/Chicago,-6.0
50575,America/Chicago,-6.0
50576,America/Chicago,-6.0
50577,America/Chicago,-6.0
50578,America/Chicago,-6.0
50579,America/Chicago,-6.0
50581,America/Chicago,-6.0
50582,America/Chicago,-6.0
50583,America/Chicago,-6.0
50585,America/Chicago,-6.0
50586,America/Chicago,-6.0
50588,America/Chicago,-6.0
50590,America/Chicago,-6.0
50591,America/Chicago,-6.0
50593,America/Chicago,-6.0
50594,America/Chicago,-6.0
50595,America/Chicago,-6.0
50597,America/Chicago,-6.0
50598,America/Chicago,-6.0
50599,America/Chicago,-6.0
50601,America/Chicago,-6.0
50602,America/Chicago,-6.0
50603,America/Chicago,-6.0
50604,America/Chicago,-6.0
50605,America/Chicago,-6.0
50606,America/Chicago,-6.0
50607,America/Chicago,-6.0
50609,America/Chicago,-6.0
50611,America/Chicago,-6.0
50612,America/Chicago,-6.0
50613,America/Chicago,-6.0
50616,America/Chicago,-6.0
50619,America/Chicago,-6.0
50620,America/Chicago,-6.0
50621,America/Chicago,-6.0
50622,America/Chicago,-6.0
50624,America/Chicago,-6.0
50625,America/Chicago,-6.0
50626,America/Chicago,-6.0
50627,America/Chicago,-6.0
50628,America/Chicago,-6.0
50629,America/Chicago,-6.0
50630,America/Chicago,-6.0
50632,America/Chicago,-6.0
50633,America/Chicago,-6.0
50634,America/Chicago,-6.0
50635,America/Chicago,-6.0
50636,America/Chicago,-6.0
50638,America/Chicago,-6.0
50641,America/Chicago,-6.0
50642,America/Chicago,-6.0
50643,America/Chicago,-6.0
50644,America/Chicago,-6.0
50645,America/Chicago,-6.0
50647,America/Chicago,-6.0
50648,America/Chicago,-6.0
50650,America/Chicago,-6.0
50651,America/Chicago,-6.0
50652,America/Chicago,-6.0
50653,America/Chicago,-6.0
50654,America/Chicago,-6.0
50655,America/Chicago,-6.0
50658,America/Chicago,-6.0
50659,America/Chicago,-6.0
50660,America/Chicago,-6.0
50662,America/Chicago,-6.0
50664,America/Chicago,-6.0
50665,America/Chicago,-6.0
50666,America/Chicago,-6.0
50667,America/Chicago,-6.0
50668,America/Chicago,-6.0
50669,America/Chicago,-6.0
50670,America/Chicago,-6.0
50671,America/Chicago,-6.0
50672,America/Chicago,-6.0
50673,America/Chicago,-6.0
50674,America/Chicago,-6.0
50675,America/Chicago,-6.0
50676,America/Chicago,-6.0
50677,America/Chicago,-6.0
50680,America/Chicago,-6.0
50681,America/Chicago,-6.0
50682,America/Chicago,-6.0
50701,America/Chicago,-6.0
50702,America/Chicago,-6.0
50703,America/Chicago,-6.0
50707,America/Chicago,-6.0
50801,America/Chicago,-6.0
50830,America/Chicago,-6.0
50833,America/Chicago,-6.0
50835,America/Chicago,-6.0
50836,America/Chicago,-6.0
50837,America/Chicago,-6.0
50839,America/Chicago,-6.0
50840,America/Chicago,-6.0
50841,America/Chicago,-6.0
50842,America/Chicago,-6.0
50843,America/Chicago,-6.0
50845,America/Chicago,-6.0
50846,America/Chicago,-6.0
50847,America/Chicago,-6.0
50848,America/Chicago,-6.0
50849,America/Chicago,-6.0
50851,America/Chicago,-6.0
50853,America/Chicago,-6.0
50854,America/Chicago,-6.0
50857,America/Chicago,-6.0
50858,America/Chicago,-6.0
50859,America/Chicago,-6.0
50860,America/Chicago,-6.0
50861,America/Chicago,-6.0
50862,America/Chicago,-6.0
50863,America/Chicago,-6.0
50864,America/Chicago,-6.0
51001,America/Chicago,-6.0
51002,America/Chicago,-6.0
51003,America/Chicago,-6.0
51004,America/Chicago,-6.0
51005,America/Chicago,-6.0
51006,America/Chicago,-6.0
51007,America/Chicago,-6.0
51008,America/Chicago,-6.0
51009,America/Chicago,-6.0
51010,America/Chicago,-6.0
51011,America/Chicago,-6.0
51012,America/Chicago,-6.0
51014,America/Chicago,-6.0
51016,America/Chicago,-6.0
51018,America/Chicago,-6.0
51019,America/Chicago,-6.0
51020,America/Chicago,-6.0
51022,America/Chicago,-6.0
51023,America/Chicago,-6.0
51024,America/Chicago,-6.0
51025,America/Chicago,-6.0
51026,America/Chicago,-6.0
51027,America/Chicago,-6.0
51028,America/Chicago,-6.0
51029,America/Chicago,-6.0
51030,America/Chicago,-6.0
51031,America/Chicago,-6.0
51033,America/Chicago,-6.0
51034,America/Chicago,-6.0
51035,America/Chicago,-6.0
51036,America/Chicago,-6.0
51037,America/Chicago,-6.0
51038,America/Chicago,-6.0
51039,America/Chicago,-6.0
51040,America/Chicago,-6.0
51041,America/Chicago,-6.0
51044,America/Chicago,-6.0
51046,America/Chicago,-6.0
51047,America/Chicago,-6.0
51048,America/Chicago,-6.0
51049,America/Chicago,-6.0
51050,America/Chicago,-6.0
51051,America/Chicago,-6.0
51052,America/Chicago,-6.0
51053,America/Chicago,-6.0
51054,America/Chicago,-6.0
51055,America/Chicago,-6.0
51056,America/Chicago,-6.0
51058,America/Chicago,-6.0
51060,America/Chicago,-6.0
51061,America/Chicago,-6.0
51062,America/Chicago,-6.0
51063,America/Chicago,-6.0
51101,America/Chicago,-6.0
51103,America/Chicago,-6.0
51104,America/Chicago,-6.0
51105,America/Chicago,-6.0
51106,America/Chicago,-6.0
51108,America/Chicago,-6.0
51109,America/Chicago,-6.0
51111,America/Chicago,-6.0
51201,America/Chicago,-6.0
51230,America/Chicago,-6.0
51231,America/Chicago,-6.0
51232,America/Chicago,-6.0
51234,America/Chicago,-6.0
51235,America/Chicago,-6.0
51237,America/Chicago,-6.0
51238,America/Chicago,-6.0
51239,America/Chicago,-6.0
51240,America/Chicago,-6.0
51241,America/Chicago,-6.0
51242,America/Chicago,-6.0
51243,America/Chicago,-6.0
51244,America/Chicago,-6.0
51245,America/Chicago,-6.0
51246,America/Chicago,-6.0
51247,America/Chicago,-6.0
51248,America/Chicago,-6.0
51249,America/Chicago,-6.0
51250,America/Chicago,-6.0
51301,America/Chicago,-6.0
51331,America/Chicago,-6.0
51333,America/Chicago,-6.0
51334,America/Chicago,-6.0
51338,America/Chicago,-6.0
51341,America/Chicago,-6.0
51342,America/Chicago,-6.0
51343,America/Chicago,-6.0
51345,America/Chicago,-6.0
51346,America/Chicago,-6.0
51347,America/Chicago,-6.0
51350,America/Chicago,-6.0
51351,America/Chicago,-6.0
51354,America/Chicago,-6.0
51355,America/Chicago,-6.0
51357,America/Chicago,-6.0
51358,America/Chicago,-6.0
51360,America/Chicago,-6.0
51363,America/Chicago,-6.0
51364,America/Chicago,-6.0
51365,America/Chicago,-6.0
51366,America/Chicago,-6.0
51401,America/Chicago,-6.0
51430,America/Chicago,-6.0
51431,America/Chicago,-6.0
51433,America/Chicago,-6.0
51436,America/Chicago,-6.0
51439,America/Chicago,-6.0
51440,America/Chicago,-6.0
51441,America/Chicago,-6.0
51442,America/Chicago,-6.0
51443,America/Chicago,-6.0
51444,America/Chicago,-6.0
51445,America/Chicago,-6.0
51446,America/Chicago,-6.0
51447,America/Chicago,-6.0
51448,America/Chicago,-6.0
51449,America/Chicago,-6.0
51450,America/Chicago,-6.0
51451,America/Chicago,-6.0
51453,America/Chicago,-6.0
51454,America/Chicago,-6.0
51455,America/Chicago,-6.0
51458,America/Chicago,-6.0
51459,America/Chicago,-6.0
51461,America/Chicago,-6.0
51462,America/Chicago,-6.0
51463,America/Chicago,-6.0
51465,America/Chicago,-6.0
51466,America/Chicago,-6.0
51467,America/Chicago,-6.0
51501,America/Chicago,-6.0
51503,America/Chicago,-6.0
51510,America/Chicago,-6.0
51520,America/Chicago,-6.0
51521,America/Chicago,-6.0
51523,America/Chicago,-6.0
51525,America/Chicago,-6.0
51526,America/Chicago,-6.0
51527,America/Chicago,-6.0
51528,America/Chicago,-6.0
51529,America/Chicago,-6.0
51530,America/Chicago,-6.0
51531,America/Chicago,-6.0
51532,America/Chicago,-6.0
51533,America/Chicago,-6.0
51534,America/Chicago,-6.0
51535,America/Chicago,-6.0
51536,America/Chicago,-6.0
51537,America/Chicago,-6.0
51540,America/Chicago,-6.0
51541,America/Chicago,-6.0
51542,America/Chicago,-6.0
51543,America/Chicago,-6.0
51544,America/Chicago,-6.0
51545,America/Chicago,-6.0
51546,America/Chicago,-6.0
51548,America/Chicago,-6.0
51549,America/Chicago,-6.0
51550,America/Chicago,-6.0
51551,America/Chicago,-6.0
51552,America/Chicago,-6.0
51553,America/Chicago,-6.0
51554,America/Chicago,-6.0
51555,America/Chicago,-6.0
51556,America/Chicago,-6.0
51557,America/Chicago,-6.0
51558,America/Chicago,-6.0
51559,America/Chicago,-6.0
51560,America/Chicago,-6.0
51561,America/Chicago,-6.0
51562,America/Chicago,-6.0
51563,America/Chicago,-6.0
51564,America/Chicago,-6.0
51565,America/Chicago,-6.0
51566,America/Chicago,-6.0
51570,America/Chicago,-6.0
51571,America/Chicago,-6.0
51572,America/Chicago,-6.0
51573,America/Chicago,-6.0
51575,America/Chicago,-6.0
51576,America/Chicago,-6.0
51577,America/Chicago,-6.0
51578,America/Chicago,-6.0
51579,America/Chicago,-6.0
51601,America/Chicago,-6.0
51630,America/Chicago,-6.0
51631,America/Chicago,-6.0
51632,America/Chicago,-6.0
51636,America/Chicago,-6.0
51637,America/Chicago,-6.0
51638,America/Chicago,-6.0
51639,America/Chicago,-6.0
51640,America/Chicago,-6.0
51645,America/Chicago,-6.0
51646,America/Chicago,-6.0
51647,America/Chicago,-6.0
51648,America/Chicago,-6.0
51649,America/Chicago,-6.0
51650,America/Chicago,-6.0
51652,America/Chicago,-6.0
51653,America/Chicago,-6.0
51654,America/Chicago,-6.0
51656,America/Chicago,-6.0
52001,America/Chicago,-6.0
52002,America/Chicago,-6.0
52003,America/Chicago,-6.0
52030,America/Chicago,-6.0
52031,America/Chicago,-6.0
52032,America/Chicago,-6.0
52033,America/Chicago,-6.0
52035,America/Chicago,-6.0
52037,America/Chicago,-6.0
52038,America/Chicago,-6.0
52039,America/Chicago,-6.0
52040,America/Chicago,-6.0
52041,America/Chicago,-6.0
52042,America/Chicago,-6.0
52043,America/Chicago,-6.0
52044,America/Chicago,-6.0
52045,America/Chicago,-6.0
52046,America/Chicago,-6.0
52047,America/Chicago,-6.0
52048,America/Chicago,-6.0
52049,America/Chicago,-6.0
52050,America/Chicago,-6.0
52052,America/Chicago,-6.0
52053,America/Chicago,-6.0
52054,America/Chicago,-6.0
52057,America/Chicago,-6.0
52060,America/Chicago,-6.0
52064,America/Chicago,-6.0
52065,America/Chicago,-6.0
52066,America/Chicago,-6.0
52068,America/Chicago,-6.0
52069,America/Chicago,-6.0
52070,America/Chicago,-6.0
52072,America/Chicago,-6.0
52073,America/Chicago,-6.0
52074,America/Chicago,-6.0
52076,America/Chicago,-6.0
52077,America/Chicago,-6.0
52078,America/Chicago,-6.0
52079,America/Chicago,-6.0
52101,America/Chicago,-6.0
52132,America/Chicago,-6.0
52133,America/Chicago,-6.0
52134,America/Chicago,-6.0
52135,America/Chicago,-6.0
52136,America/Chicago,-6.0
52140,America/Chicago,-6.0
52141,America/Chicago,-6.0
52142,America/Chicago,-6.0
52144,America/Chicago,-6.0
52146,America/Chicago,-6.0
52147,America/Chicago,-6.0
52151,America/Chicago,-6.0
52154,America/Chicago,-6.0
52155,America/Chicago,-6.0
52156,America/Chicago,-6.0
52157,America/Chicago,-6.0
52158,America/Chicago,-6.0
52159,America/Chicago,-6.0
52160,America/Chicago,-6.0
52161,America/Chicago,-6.0
52162,America/Chicago,-6.0
52163,America/Chicago,-6.0
52164,America/Chicago,-6.0
52165,America/Chicago,-6.0
52166,America/Chicago,-6.0
52168,America/Chicago,-6.0
52169,America/Chicago,-6.0
52170,America/Chicago,-6.0
52171,America/Chicago,-6.0
52172,America/Chicago,-6.0
52175,America/Chicago,-6.0
52201,America/Chicago,-6.0
52202,America/Chicago,-6.0
52203,America/Chicago,-6.0
52205,America/Chicago,-6.0
52206,America/Chicago,-6.0
52207,America/Chicago,-6.0
52208,America/Chicago,-6.0
52209,America/Chicago,-6.0
52210,America/Chicago,-6.0
52211,America/Chicago,-6.0
52212,America/Chicago,-6.0
52213,America/Chicago,-6.0
52214,America/Chicago,-6.0
52215,America/Chicago,-6.0
52216,America/Chicago,-6.0
52217,America/Chicago,-6.0
52218,America/Chicago,-6.0
52219,America/Chicago,-6.0
52220,America/Chicago,-6.0
52221,America/Chicago,-6.0
52222,America/Chicago,-6.0
52223,America/Chicago,-6.0
52224,America/Chicago,-6.0
52225,America/Chicago,-6.0
52227,America/Chicago,-6.0
52228,America/Chicago,-6.0
52229,America/Chicago,-6.0
52231,America/Chicago,-6.0
52232,America/Chicago,-6.0
52233,America/Chicago,-6.0
52235,America/Chicago,-6.0
52236,America/Chicago,-6.0
52237,America/Chicago,-6.0
52240,America/Chicago,-6.0
52241,America/Chicago,-6.0
52242,America/Chicago,-6.0
52245,America/Chicago,-6.0
52246,America/Chicago,-6.0
52247,America/Chicago,-6.0
52248,America/Chicago,-6.0
52249,America/Chicago,-6.0
52251,America/Chicago,-6.0
52253,America/Chicago,-6.0
52254,America/Chicago,-6.0
52255,America/Chicago,-6.0
52257,America/Chicago,-6.0
52301,America/Chicago,-6.0
52302,America/Chicago,-6.0
52305,America/Chicago,-6.0
52306,America/Chicago,-6.0
52307,America/Chicago,-6.0
52308,America/Chicago,-6.0
52309,America/Chicago,-6.0
52310,America/Chicago,-6.0
52312,America/Chicago,-6.0
52313,America/Chicago,-6.0
52314,America/Chicago,-6.0
52315,America/Chicago,-6.0
52316,America/Chicago,-6.0
52317,America/Chicago,-6.0
52318,America/Chicago,-6.0
52320,America/Chicago,-6.0
52321,America/Chicago,-6.0
52322,America/Chicago,-6.0
52323,America/Chicago,-6.0
52324,America/Chicago,-6.0
52325,America/Chicago,-6.0
52326,America/Chicago,-6.0
52327,America/Chicago,-6.0
52328,America/Chicago,-6.0
52329,America/Chicago,-6.0
52330,America/Chicago,-6.0
52332,America/Chicago,-6.0
52333,America/Chicago,-6.0
52334,America/Chicago,-6.0
52335,America/Chicago,-6.0
52336,America/Chicago,-6.0
52337,America/Chicago,-6.0
52338,America/Chicago,-6.0
52339,America/Chicago,-6.0
52340,America/Chicago,-6.0
52341,America/Chicago,-6.0
52342,America/Chicago,-6.0
52345,America/Chicago,-6.0
52346,America/Chicago,-6.0
52347,America/Chicago,-6.0
52348,America/Chicago,-6.0
52349,America/Chicago,-6.0
52351,America/Chicago,-6.0
52352,America/Chicago,-6.0
52353,America/Chicago,-6.0
52354,America/Chicago,-6.0
52355,America/Chicago,-6.0
52356,America/Chicago,-6.0
52358,America/Chicago,-6.0
52359,America/Chicago,-6.0
52361,America/Chicago,-6.0
52362,America/Chicago,-6.0
52401,America/Chicago,-6.0
52402,America/Chicago,-6.0
52403,America/Chicago,-6.0
52404,America/Chicago,-6.0
52405,America/Chicago,-6.0
52411,America/Chicago,-6.0
52501,America/Chicago,-6.0
52530,America/Chicago,-6.0
52531,America/Chicago,-6.0
52533,America/Chicago,-6.0
52534,America/Chicago,-6.0
52535,America/Chicago,-6.0
52536,America/Chicago,-6.0
52537,America/Chicago,-6.0
52540,America/Chicago,-6.0
52542,America/Chicago,-6.0
52543,America/Chicago,-6.0
52544,America/Chicago,-6.0
52548,America/Chicago,-6.0
52549,America/Chicago,-6.0
52550,America/Chicago,-6.0
52551,America/Chicago,-6.0
52552,America/Chicago,-6.0
52553,America/Chicago,-6.0
52554,America/Chicago,-6.0
52555,America/Chicago,-6.0
52556,America/Chicago,-6.0
52557,America/Chicago,-6.0
52560,America/Chicago,-6.0
52561,America/Chicago,-6.0
52563,America/Chicago,-6.0
52565,America/Chicago,-6.0
52566,America/Chicago,-6.0
52567,America/Chicago,-6.0
52569,America/Chicago,-6.0
52570,America/Chicago,-6.0
52571,America/Chicago,-6.0
52572,America/Chicago,-6.0
52573,America/Chicago,-6.0
52574,America/Chicago,-6.0
52576,America/Chicago,-6.0
52577,America/Chicago,-6.0
52580,America/Chicago,-6.0
52581,America/Chicago,-6.0
52583,America/Chicago,-6.0
52584,America/Chicago,-6.0
52585,America/Chicago,-6.0
52586,America/Chicago,-6.0
52588,America/Chicago,-6.0
52590,America/Chicago,-6.0
52591,America/Chicago,-6.0
52593,America/Chicago,-6.0
52594,America/Chicago,-6.0
52595,America/Chicago,-6.0
52601,America/Chicago,-6.0
52619,America/Chicago,-6.0
52620,America/Chicago,-6.0
52621,America/Chicago,-6.0
52623,America/Chicago,-6.0
52624,America/Chicago,-6.0
52625,America/Chicago,-6.0
52626,America/Chicago,-6.0
52627,America/Chicago,-6.0
52630,America/Chicago,-6.0
52632,America/Chicago,-6.0
52635,America/Chicago,-6.0
52637,America/Chicago,-6.0
52638,America/Chicago,-6.0
52639,America/Chicago,-6.0
52640,America/Chicago,-6.0
52641,America/Chicago,-6.0
52644,America/Chicago,-6.0
52645,America/Chicago,-6.0
52646,America/Chicago,-6.0
52647,America/Chicago,-6.0
52649,America/Chicago,-6.0
52650,America/Chicago,-6.0
52651,America/Chicago,-6.0
52653,America/Chicago,-6.0
52654,America/Chicago,-6.0
52655,America/Chicago,-6.0
52656,America/Chicago,-6.0
52657,America/Chicago,-6.0
52658,America/Chicago,-6.0
52659,America/Chicago,-6.0
52660,America/Chicago,-6.0
52701,America/Chicago,-6.0
52720,America/Chicago,-6.0
52721,America/Chicago,-6.0
52722,America/Chicago,-6.0
52726,America/Chicago,-6.0
52727,America/Chicago,-6.0
52728,America/Chicago,-6.0
52729,America/Chicago,-6.0
52730,America/Chicago,-6.0
52731,America/Chicago,-6.0
52732,America/Chicago,-6.0
52737,America/Chicago,-6.0
52738,America/Chicago,-6.0
52739,America/Chicago,-6.0
52742,America/Chicago,-6.0
52745,America/Chicago,-6.0
